,State name,District,Population,Male,Female,Literate,Male_Literate,Female_Literate,Rural_Households,Urban_Households,Households,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Rural/Urban,Total Number of households,Total Number of Livable,Total Number of Dilapidated,Latrine_premise,Absolute_Dilapidated,Absolute_Latrine_premise,Absolute_Livable,Households_Rural_Livable,Households_Rural_Dilapidated,Households_Rural_Toilet_Premise,Households_Urban_Livable,Households_Urban_Dilapidated,Households_Urban_Toilet_Premise,Households_Total,Percent_Diff_Rural,Percent_Diff_Urban
280,HARYANA,Palwal,1042708.0,554497.0,488211.0,599796.0,379696.0,220100.0,186069.0,63090.0,249159.0,684189.0,224043.0,133913.0,563.0,Urban,100,36.2,3.6,82.8,8969.724,206303.652,90195.558,67356.978,6698.484,383867142.23987997,22838.58,2271.24,130156974.0468,249159.0,1012.4536649527682,1427.9728747880843
281,NCT OF DELHI,North West,3656539.0,1960922.0,1695617.0,2707855.0,1541952.0,512917.86410395236,67592.0,959275.0,1026867.0,2138591.0,1013424.0,503055.0,1469.0,Rural,100,46.6,4.5,64.1,46209.015,658221.747,478520.02200000006,31497.872000000003,3041.64,444905243.23223996,447022.15,43167.375,6314156663.534249,1026867.0,599.0588478643086,7569.904853282162
282,NCT OF DELHI,North West,3656539.0,1960922.0,1695617.0,2707855.0,1541952.0,512917.86410395236,67592.0,959275.0,1026867.0,2138591.0,1013424.0,503055.0,1469.0,Total,100,35.0,3.4,84.7,34913.477999999996,869756.349,359403.45,23657.2,2298.1279999999997,587885711.41608,335746.25,32615.35,8343355216.869751,1026867.0,228.59504132231402,1094.0043066429346
283,NCT OF DELHI,North West,3656539.0,1960922.0,1695617.0,2707855.0,1541952.0,512917.86410395236,67592.0,959275.0,1026867.0,2138591.0,1013424.0,503055.0,1469.0,Urban,100,34.4,3.3,85.9,33886.611,882078.7530000001,353242.24799999996,23251.647999999997,2230.5359999999996,596214670.7277601,329990.6,31656.075,8461560957.840752,1026867.0,267.44767599891276,7443.249193992294
284,NCT OF DELHI,North,887978.0,475002.0,412976.0,681517.0,381615.0,299902.0,4512.0,296559.0,301071.0,506601.0,256501.0,124513.0,363.0,Rural,100,25.3,0.9,98.0,2709.639,295049.58,76170.963,1141.536,40.608000000000004,13312637.0496,75029.427,2669.0310000000004,874996083.9522,301071.0,-39.61456102783726,3598.6655026191074
285,NCT OF DELHI,North,887978.0,475002.0,412976.0,681517.0,381615.0,299902.0,4512.0,296559.0,301071.0,506601.0,256501.0,124513.0,363.0,Total,100,36.9,3.4,90.0,10236.414,270963.9,111095.19900000001,1664.9279999999999,153.408,12225891.168000001,109430.271,10083.006,803567832.2010001,301071.0,-78.99343544857767,1612.7288478198093
286,NCT OF DELHI,North,887978.0,475002.0,412976.0,681517.0,381615.0,299902.0,4512.0,296559.0,301071.0,506601.0,256501.0,124513.0,363.0,Urban,100,37.1,3.5,89.9,10537.485,270662.829,111697.341,1673.9520000000002,157.92,12212306.844480002,110023.38900000001,10379.565,802674979.05411,301071.0,-79.48438139407995,
287,NCT OF DELHI,North East,2241624.0,1188425.0,1053199.0,1611588.0,912481.0,699107.0,5326.0,482255.0,487581.0,1107880.7532751092,581016.0,264663.0,2867.0,Rural,100,36.4,2.8,95.0,13652.267999999998,463201.95,177479.484,1938.664,149.128,24670135.857000005,175540.82,13503.14,2233814563.9725,487581.0,-24.378815845520375,8237.742047026279
288,NCT OF DELHI,North East,2241624.0,1188425.0,1053199.0,1611588.0,912481.0,699107.0,5326.0,482255.0,487581.0,1107880.7532751092,581016.0,264663.0,2867.0,Total,100,35.6,2.0,95.1,9751.62,463689.53099999996,173578.836,1896.056,106.52,24696104.42106,171682.78,9645.1,2236165947.7240496,487581.0,-98.16104495185087,122.22094223467394
289,NCT OF DELHI,North East,2241624.0,1188425.0,1053199.0,1611588.0,912481.0,699107.0,5326.0,482255.0,487581.0,1107880.7532751092,581016.0,264663.0,2867.0,Urban,100,35.6,2.0,95.1,9751.62,463689.53099999996,173578.836,1896.056,106.52,24696104.42106,171682.78,9645.1,2236165947.7240496,487581.0,-97.56993397849169,973.9210795884737
290,NCT OF DELHI,East,1709346.0,971351.2166575938,801846.0,1352998.0,748382.0,604616.0,1086.0,461132.0,462218.0,948963.0,497157.0,262124.0,1102.0,Rural,100,6.7,1.2,98.1,5546.616,453435.85799999995,30968.606,72.762,13.032,4924313.41788,30895.843999999997,5533.584,2090937840.7125597,462218.0,-98.78600892048694,3177.180015634994
291,NCT OF DELHI,East,1709346.0,971351.2166575938,801846.0,1352998.0,748382.0,604616.0,1086.0,461132.0,462218.0,948963.0,497157.0,262124.0,1102.0,Total,100,24.1,1.9,93.4,8782.142,431711.612,111394.538,261.726,20.634,4688388.10632,111132.812,8761.508,1990760390.64784,462218.0,-99.27810312622559,993.144320121373
292,NCT OF DELHI,East,1709346.0,971351.2166575938,801846.0,1352998.0,748382.0,604616.0,1086.0,461132.0,462218.0,948963.0,497157.0,262124.0,1102.0,Urban,100,24.2,1.9,93.4,8782.142,431711.612,111856.756,262.812,20.634,4688388.10632,111593.944,8761.508,1990760390.64784,462218.0,-99.22067297687136,2380.00430246316
293,NCT OF DELHI,New Delhi,142004.0,77942.0,64062.0,114179.0,65678.0,512917.86410395236,0.0,52664.0,52664.0,76076.0,43913.0,21773.0,242.0,Total,100,28.8,3.7,77.9,1948.5680000000002,41025.256,15167.232,0.0,0.0,0.0,15167.232,1948.5680000000002,21605540.819840003,52664.0,-100.0,357.23215836082653
294,NCT OF DELHI,New Delhi,142004.0,77942.0,64062.0,114179.0,65678.0,512917.86410395236,0.0,52664.0,52664.0,76076.0,43913.0,21773.0,242.0,Urban,100,28.8,3.7,77.9,1948.5680000000002,41025.256,15167.232,0.0,0.0,0.0,15167.232,1948.5680000000002,21605540.819840003,52664.0,-100.0,1318.3678965795852
295,NCT OF DELHI,Central,582320.0,307821.0,274499.0,442360.0,240518.0,201842.0,0.0,194897.0,194897.0,317650.0,169533.0,94448.0,689.0,Total,100,39.3,3.2,90.8,6236.704000000001,176966.47599999997,76594.521,0.0,0.0,0.0,76594.521,6236.704000000001,344902352.72971994,194897.0,-100.0,1484.657289210505
296,NCT OF DELHI,Central,582320.0,307821.0,274499.0,442360.0,240518.0,201842.0,0.0,194897.0,194897.0,317650.0,169533.0,94448.0,689.0,Urban,100,39.3,3.2,90.8,6236.704000000001,176966.47599999997,76594.521,0.0,0.0,0.0,76594.521,6236.704000000001,344902352.72971994,194897.0,-100.0,3297.785913528591
297,NCT OF DELHI,West,2543243.0,1356240.0,1187003.0,1961179.0,1093933.0,867246.0,1809.0,699703.0,701512.0,1399165.0,732515.0,408953.0,2610.0,Rural,100,48.3,1.8,87.1,12627.216,611016.9519999999,338830.29600000003,873.747,32.562000000000005,11053296.66168,337956.549,12594.654000000002,4275303943.6525598,701512.0,-98.29737971538289,542.8553053480701
298,NCT OF DELHI,West,2543243.0,1356240.0,1187003.0,1961179.0,1093933.0,867246.0,1809.0,699703.0,701512.0,1399165.0,732515.0,408953.0,2610.0,Total,100,28.9,2.8,89.9,19642.336,630659.2880000001,202736.968,522.8009999999999,50.652,11408626.51992,202214.167,19591.683999999997,4412741957.91464,701512.0,-97.63671517780158,9657.397852461303
299,NCT OF DELHI,West,2543243.0,1356240.0,1187003.0,1961179.0,1093933.0,867246.0,1809.0,699703.0,701512.0,1399165.0,732515.0,408953.0,2610.0,Urban,100,28.8,2.8,89.9,19642.336,630659.2880000001,202035.456,520.9920000000001,50.652,11408626.51992,201514.46400000004,19591.683999999997,4412741957.91464,701512.0,-99.1171130719975,3988.2442302074205
300,NCT OF DELHI,South West,2292958.0,1246046.0,1046912.0,1787689.0,1025261.0,762428.0,41179.0,606503.0,647682.0,1296955.0,683209.0,308675.0,4119.0,Rural,100,35.5,3.3,87.7,21373.506,568017.114,229927.11,14618.545,1358.907,233903767.37405998,215308.565,20014.599,3445040836.92342,647682.0,-91.05974355300236,903.8614959365741
301,NCT OF DELHI,South West,2292958.0,1246046.0,1046912.0,1787689.0,1025261.0,762428.0,41179.0,606503.0,647682.0,1296955.0,683209.0,308675.0,4119.0,Total,100,28.1,2.6,91.0,16839.732,589390.62,181998.642,11571.299,1070.654,242705163.4098,170427.343,15769.078000000001,3574671792.0186,647682.0,,1435.295159983799
302,NCT OF DELHI,South West,2292958.0,1246046.0,1046912.0,1787689.0,1025261.0,762428.0,41179.0,606503.0,647682.0,1296955.0,683209.0,308675.0,4119.0,Urban,100,27.7,2.6,91.2,16839.732,590685.9839999999,179407.914,11406.583,1070.654,243238581.35135996,168001.33099999998,15769.078000000001,3582528213.53952,647682.0,-90.79158923855462,1062.0612354383813
303,NCT OF DELHI,South,2731929.0,1467428.0,1264501.0,2078402.0,1185036.0,893366.0,2918.0,728145.0,731063.0,1588001.0,785085.0,355602.0,3241.0,Rural,100,41.3,4.6,90.6,33628.898,662343.078,301929.019,1205.134,134.22799999999998,19327171.016039997,300723.88499999995,33494.67,4822818005.3031,731063.0,-98.7433571914593,2780.8902077151333
304,NCT OF DELHI,South,2731929.0,1467428.0,1264501.0,2078402.0,1185036.0,893366.0,2918.0,728145.0,731063.0,1588001.0,785085.0,355602.0,3241.0,Total,100,30.4,2.9,88.0,21200.826999999997,643335.44,222243.152,887.072,84.62199999999999,18772528.1392,221356.08,21116.205,4684414839.588,731063.0,-99.5677030632638,486.33420836487204
305,NCT OF DELHI,South,2731929.0,1467428.0,1264501.0,2078402.0,1185036.0,893366.0,2918.0,728145.0,731063.0,1588001.0,785085.0,355602.0,3241.0,Urban,100,30.3,2.9,88.0,21200.826999999997,643335.44,221512.08900000004,884.1540000000001,84.62199999999999,18772528.1392,220627.935,21116.205,4684414839.588,731063.0,-99.39626545285265,1028.4171212496901
306,RAJASTHAN,Ganganagar,1969168.0,1043340.0,925828.0,1193343.0,710908.0,482435.0,397697.0,164897.0,562594.0,1167889.0,502211.0,302863.84975503536,15584.0,Rural,100,42.1,2.5,81.3,14064.85,457388.92199999996,236852.07400000002,167430.437,9942.425,1819022021.1263397,69421.637,4122.425,754220610.71034,562594.0,35.62213757378793,375.28967544820426
307,RAJASTHAN,Ganganagar,1969168.0,1043340.0,925828.0,1193343.0,710908.0,482435.0,397697.0,164897.0,562594.0,1167889.0,502211.0,302863.84975503536,15584.0,Total,100,39.3,2.7,84.7,15190.038,476517.118,221099.44199999998,156294.921,10737.819000000001,1895094282.77246,64804.52099999999,4452.219,785762432.0684601,562594.0,87.80730834254196,899.1335433834221
308,RAJASTHAN,Ganganagar,1969168.0,1043340.0,925828.0,1193343.0,710908.0,482435.0,397697.0,164897.0,562594.0,1167889.0,502211.0,302863.84975503536,15584.0,Urban,100,32.2,3.3,93.6,18565.602,526587.9839999999,181155.268,128058.43400000001,13124.000999999998,2094224614.7284796,53096.834,5441.601,868327787.97648,562594.0,36.80479112774506,81.38488615113849
309,RAJASTHAN,Hanumangarh,1774692.0,931184.0,843508.0,1034136.0,624281.0,512917.86410395236,389059.0,108694.0,497753.0,1058044.0,453114.0,242361.0,21173.0,Rural,100,36.8,2.4,82.3,11946.072,409650.719,183173.104,143173.712,9337.416,1593782990.83421,39999.392,2608.656,445265752.50986,497753.0,29.750343502794713,40.862848774671804
310,RAJASTHAN,Hanumangarh,1774692.0,931184.0,843508.0,1034136.0,624281.0,512917.86410395236,389059.0,108694.0,497753.0,1058044.0,453114.0,242361.0,21173.0,Total,100,35.9,2.5,84.6,12443.825,421099.03799999994,178693.327,139672.18099999998,9726.475,1638323706.2524197,39021.14599999999,2717.35,457709388.36371994,497753.0,8.017335680294963,141.29020800497258
311,RAJASTHAN,Hanumangarh,1774692.0,931184.0,843508.0,1034136.0,624281.0,512917.86410395236,389059.0,108694.0,497753.0,1058044.0,453114.0,242361.0,21173.0,Urban,100,32.2,3.1,93.9,15430.343,467390.06700000004,160276.46600000001,125276.998,12060.829000000002,1818423120.76953,34999.468,3369.514,508024959.42498,497753.0,35.877833269304645,34.482331980599824
312,RAJASTHAN,Bikaner,2363937.0,1240801.0,1123136.0,1278801.0,782399.0,496402.0,335754.0,196179.0,531933.0,1543867.0,517271.0,288165.0,14634.0,Rural,100,50.6,4.9,29.5,26064.717,156920.235,269158.098,169891.52400000003,16451.946,526865965.82189995,99266.57400000001,9612.771,307844547.82065,531933.0,14.633671682150137,473.7905820415326
313,RAJASTHAN,Bikaner,2363937.0,1240801.0,1123136.0,1278801.0,782399.0,496402.0,335754.0,196179.0,531933.0,1543867.0,517271.0,288165.0,14634.0,Total,100,42.3,3.8,51.9,20213.453999999998,276073.227,225007.65899999999,142023.94199999998,12758.652,926926902.58158,82983.71699999999,7454.802,541597695.99633,531933.0,55.66435317189868,427.5756353368294
314,RAJASTHAN,Bikaner,2363937.0,1240801.0,1123136.0,1278801.0,782399.0,496402.0,335754.0,196179.0,531933.0,1543867.0,517271.0,288165.0,14634.0,Urban,100,27.3,1.7,92.6,9042.860999999999,492569.958,145217.709,91660.842,5707.817999999999,1653823336.78332,53556.867,3335.0429999999997,966318817.90482,531933.0,792.7253390055836,820.6391665493454
315,RAJASTHAN,Churu,2039547.0,1051446.0,988101.0,1149269.0,696729.0,452540.0,344897.0,148996.0,493893.0,1293193.0,458725.0,272176.0,15453.0,Rural,100,39.2,5.8,47.0,28645.793999999998,232129.71,193606.056,135199.624,20004.025999999998,800608405.8987,58406.432,8641.768,345863982.71159995,493893.0,-0.38414104041568103,67.5373595853058
316,RAJASTHAN,Churu,2039547.0,1051446.0,988101.0,1149269.0,696729.0,452540.0,344897.0,148996.0,493893.0,1293193.0,458725.0,272176.0,15453.0,Total,100,36.8,4.9,57.8,24200.757,285470.154,181752.62399999998,126922.09599999999,16899.953,984577997.04138,54830.528,7300.804,425339110.65383995,493893.0,31.667716505373267,355.7149411224958
317,RAJASTHAN,Churu,2039547.0,1051446.0,988101.0,1149269.0,696729.0,452540.0,344897.0,148996.0,493893.0,1293193.0,458725.0,272176.0,15453.0,Urban,100,30.4,2.2,87.5,10865.646,432156.375,150143.47199999998,104848.688,7587.734,1490494372.68375,45294.78399999999,3277.9120000000003,643895712.495,493893.0,116.62343372169708,819.6148623626711
318,RAJASTHAN,Jhunjhunun,2137045.0,1095896.0,1041149.0,1370360.0,815834.0,554526.0,500452.0,150357.0,650809.0,1298780.0,494124.0,330126.0,14015.0,Rural,100,24.4,2.4,45.7,15619.416,297419.713,158797.396,122110.28799999999,12010.848,1488442902.10276,36687.108,3608.5679999999998,447191357.87541,650809.0,175.09001060888397,290.8422147127632
319,RAJASTHAN,Jhunjhunun,2137045.0,1095896.0,1041149.0,1370360.0,815834.0,554526.0,500452.0,150357.0,650809.0,1298780.0,494124.0,330126.0,14015.0,Total,100,24.6,2.3,53.6,14968.607,348833.624,160099.014,123111.19200000001,11510.395999999999,1745744847.98048,36987.822,3458.211,524495772.03768003,650809.0,287.8931621944225,1194.7300439163007
320,RAJASTHAN,Jhunjhunun,2137045.0,1095896.0,1041149.0,1370360.0,815834.0,554526.0,500452.0,150357.0,650809.0,1298780.0,494124.0,330126.0,14015.0,Urban,100,25.4,1.8,82.5,11714.562,536917.425,165305.486,127114.80799999999,9008.136,2687013991.761,38190.678,2706.4260000000004,807292932.7072501,650809.0,28.125224016630995,242.89721544390977
321,RAJASTHAN,Alwar,3674179.0,1939026.0,1735153.0,2182476.0,1359829.0,822647.0,782294.0,212967.0,995261.0,2346721.0,481461.69205658324,490137.0,1321.0,Rural,100,39.5,3.6,14.8,35829.396,147298.628,393128.095,309006.13,28162.584,1152308328.92632,84121.965,7666.812000000001,313697469.09276,995261.0,1175.4654840708254,-41.948383298169865
322,RAJASTHAN,Alwar,3674179.0,1939026.0,1735153.0,2182476.0,1359829.0,822647.0,782294.0,212967.0,995261.0,2346721.0,481461.69205658324,490137.0,1321.0,Total,100,37.4,3.2,27.5,31848.352000000003,273696.775,372227.614,292577.956,25033.408000000003,2141113449.0185,79649.658,6814.944,582883810.81425,995261.0,271.27276869192144,654.1858488561512
323,RAJASTHAN,Alwar,3674179.0,1939026.0,1735153.0,2182476.0,1359829.0,822647.0,782294.0,212967.0,995261.0,2346721.0,481461.69205658324,490137.0,1321.0,Urban,100,28.8,1.6,79.3,15924.176000000001,789241.973,286635.168,225300.672,12516.704000000002,6174192600.26062,61334.49600000001,3407.472,1680824952.6389098,995261.0,168.23869071906898,5848.7988826815645
324,RAJASTHAN,Bharatpur,2548462.0,1355726.0,1192736.0,1480869.0,943910.0,536959.0,347331.97052280314,129697.0,518067.97389033943,1659515.0,546362.0,329127.0,13458.0,Rural,100,54.5,4.7,7.8,24349.194772845953,40409.30196344647,282347.045770235,189295.9239349277,16324.602614571748,140354424.7841484,70684.865,6095.759,52409652.36753117,477028.97052280314,29.35194811606086,542.4141859428402
325,RAJASTHAN,Bharatpur,2548462.0,1355726.0,1192736.0,1480869.0,943910.0,536959.0,347331.97052280314,129697.0,518067.97389033943,1659515.0,546362.0,329127.0,13458.0,Total,100,52.0,4.2,20.3,21758.854903394258,105167.79869973891,269395.3464229765,180612.62467185763,14587.94276195773,365281387.57925814,67442.44,5447.274,136399479.87960038,477028.97052280314,29.703114575900198,
326,RAJASTHAN,Bharatpur,2548462.0,1355726.0,1192736.0,1480869.0,943910.0,536959.0,347331.97052280314,129697.0,518067.97389033943,1659515.0,546362.0,329127.0,13458.0,Urban,100,42.0,2.4,69.5,12433.631373368145,360057.2418537859,217588.54903394255,145879.4276195773,8335.967292547275,1250593913.1408095,54472.74,3112.728,466983440.9671047,477028.97052280314,14.52367105511769,-39.86461110467138
327,RAJASTHAN,Dhaulpur,1206516.0,653647.0,552869.0,683098.0,435721.0,247377.0,214670.0,58626.0,273296.0,815651.0,248416.0,141365.0,1084.0,Rural,100,58.4,6.6,4.8,18037.536,13118.208,159604.864,125367.28,14168.22,28160857.1136,34237.584,3869.316,7690680.622080001,273296.0,-73.11173404076766,
328,RAJASTHAN,Dhaulpur,1206516.0,653647.0,552869.0,683098.0,435721.0,247377.0,214670.0,58626.0,273296.0,815651.0,248416.0,141365.0,1084.0,Total,100,54.6,5.9,16.4,16124.464000000002,44820.543999999994,149219.616,117209.82,12665.53,96216261.80479999,32009.796000000002,3458.934,26276492.125439998,273296.0,-73.28004361425778,
329,RAJASTHAN,Dhaulpur,1206516.0,653647.0,552869.0,683098.0,435721.0,247377.0,214670.0,58626.0,273296.0,815651.0,248416.0,141365.0,1084.0,Urban,100,39.8,3.5,62.8,9565.36,171629.888,108771.80799999999,85438.66,7513.45,368437880.5696,23333.147999999997,2051.91,100619738.13888,273296.0,-68.61462526005839,-37.80988447952137
330,RAJASTHAN,Karauli,1458248.0,783639.0,674609.0,805849.0,531904.0,273945.0,305047.0,59308.0,364355.0,947173.0,310688.0,192042.0,8345.0,Rural,100,62.4,5.6,8.2,20403.879999999997,29877.109999999997,227357.52,190349.328,17082.631999999998,91139227.74169998,37008.191999999995,3321.248,17719516.3988,364355.0,-21.972686974515856,-15.367381594531729
331,RAJASTHAN,Karauli,1458248.0,783639.0,674609.0,805849.0,531904.0,273945.0,305047.0,59308.0,364355.0,947173.0,310688.0,192042.0,8345.0,Total,100,59.4,5.3,15.9,19310.815,57932.445,216426.87,181197.918,16167.490999999998,176721185.49915,35228.952,3143.3239999999996,34358574.4806,364355.0,-63.26142514072921,
332,RAJASTHAN,Karauli,1458248.0,783639.0,674609.0,805849.0,531904.0,273945.0,305047.0,59308.0,364355.0,947173.0,310688.0,192042.0,8345.0,Urban,100,41.5,3.1,62.4,11295.005,227357.52,151207.325,126594.505,9456.457,693547294.0344,24612.82,1838.5480000000002,134841197.9616,364355.0,-79.67797551873136,-83.098270442492
333,RAJASTHAN,Sawai Madhopur,1335551.0,704031.0,631520.0,741748.0,486184.0,255564.0,282057.0,71264.0,353321.0,841697.0,309237.0,302863.84975503536,1383.0,Rural,100,55.2,4.4,8.8,15546.124000000002,31092.248000000003,195033.19199999998,155695.464,12410.508,87697861.94136001,39337.728,3135.6160000000004,22157579.61472,353321.0,-66.05991981170672,-47.04120685170735
334,RAJASTHAN,Sawai Madhopur,1335551.0,704031.0,631520.0,741748.0,486184.0,255564.0,282057.0,71264.0,353321.0,841697.0,309237.0,302863.84975503536,1383.0,Total,100,51.4,4.1,20.7,14486.160999999998,73137.447,181606.99399999998,144977.29799999998,11564.337,206289288.88479,36629.696,2921.8239999999996,52120670.23008,353321.0,-79.33448509306395,-91.73624253219043
335,RAJASTHAN,Sawai Madhopur,1335551.0,704031.0,631520.0,741748.0,486184.0,255564.0,282057.0,71264.0,353321.0,841697.0,309237.0,302863.84975503536,1383.0,Urban,100,34.8,2.6,72.2,9186.346,255097.762,122955.70799999998,98155.836,7333.482000000001,719521094.5643399,24799.871999999996,1852.864,181792869.11168,353321.0,-73.91696358637705,-84.78532846559492
336,RAJASTHAN,Dausa,1634409.0,857787.0,776622.0,938051.0,596935.0,341116.0,361084.0,59610.0,420694.0,1047136.0,358718.0,210117.0,18438.0,Rural,100,47.1,5.3,9.3,22296.781999999996,39124.542,198146.874,170070.564,19137.452,141272461.23528,28076.31,3159.33,23322139.486199997,420694.0,-70.14198689033744,-96.38684133802641
337,RAJASTHAN,Dausa,1634409.0,857787.0,776622.0,938051.0,596935.0,341116.0,361084.0,59610.0,420694.0,1047136.0,358718.0,210117.0,18438.0,Total,100,44.7,4.9,17.4,20614.006,73200.756,188050.218,161404.548,17693.116,264316217.79503998,26645.67,2920.89,43634970.651599996,420694.0,-63.60352187564574,-90.8002586607362
338,RAJASTHAN,Dausa,1634409.0,857787.0,776622.0,938051.0,596935.0,341116.0,361084.0,59610.0,420694.0,1047136.0,358718.0,210117.0,18438.0,Urban,100,26.8,1.4,77.0,5889.715999999999,323934.38,112745.99200000001,96770.51200000002,5055.1759999999995,1169675216.6792,15975.48,834.54,193097283.91799998,420694.0,-59.90250023597608,-34.41161907905595
